"seed","data","criterion","geom_threshold","warm_start","method","K","silhouette","dunn","ari_true","runtime","filename"
5,"Tetra","silhouette",0,"oct","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.400366181,"Tetra-silhouette-seed5-geom0.0-ws_oct"
5,"Tetra","silhouette",0.9,"none","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","ICOT_local",4,0.500724869093963,0.0733788058849051,0.986667090887558,117.459460804,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","OCT",4,0.503541620849104,0.199662205951591,1,0.21757222,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.005430602,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","hclust",4,0.503541620849104,0.199662205951591,1,1.138509407,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","gmm",4,0.503541620849104,0.199662205951591,1,0.23836935,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"none","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.516446871,"Tetra-silhouette-seed5-geom0.9-ws_none"
5,"Tetra","silhouette",0.9,"oct","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","ICOT_local",4,0.503541620849104,0.199662205951591,1,37.774214213,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","OCT",4,0.503541620849104,0.199662205951591,1,0.24006235,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.014222302,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","hclust",4,0.503541620849104,0.199662205951591,1,1.292195161,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","gmm",4,0.503541620849104,0.199662205951591,1,0.192586429,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.9,"oct","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.917901349,"Tetra-silhouette-seed5-geom0.9-ws_oct"
5,"Tetra","silhouette",0.99,"none","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","ICOT_local",4,0.498832579967692,0.063879304120348,0.98008594436669,89.89107026,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","OCT",4,0.503541620849104,0.199662205951591,1,0.227840829,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.00618252,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","hclust",4,0.503541620849104,0.199662205951591,1,1.19343422,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","gmm",4,0.503541620849104,0.199662205951591,1,0.195395843,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"none","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.476969722,"Tetra-silhouette-seed5-geom0.99-ws_none"
5,"Tetra","silhouette",0.99,"oct","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","ICOT_local",4,0.503541620849104,0.199662205951591,1,17.770006467,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","OCT",4,0.503541620849104,0.199662205951591,1,0.13353824,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","kmeans_plus",4,0.503541620849104,0.199662205951591,1,0.85215786,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","hclust",4,0.503541620849104,0.199662205951591,1,1.339625248,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","gmm",4,0.503541620849104,0.199662205951591,1,0.187347829,"Tetra-silhouette-seed5-geom0.99-ws_oct"
5,"Tetra","silhouette",0.99,"oct","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.532296241,"Tetra-silhouette-seed5-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3258.511653645,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","OCT",5,0.377906251541488,0.00640846621180902,-10,0.56280351,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.202385008,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.419714575,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","gmm",8,0.337783004167253,0.0248196775839501,-10,0.265242953,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.56388355,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_none"
1,"TwoDiamonds","dunnindex",0,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3957.114053054,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","OCT",5,0.377906251541488,0.00640846621180902,-10,0.341283677,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.214086428,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.273568929,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","gmm",8,0.337783004167253,0.0248196775839501,-10,0.25420637,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.53986202,"TwoDiamonds-dunnindex-seed1-geom0.0-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1514.215622999,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","OCT",5,0.377906251541488,0.00640846621180902,-10,0.338505013,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.24522338,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.292961446,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","gmm",8,0.337783004167253,0.0248196775839501,-10,0.262953875,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.554583964,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_none"
1,"TwoDiamonds","dunnindex",0.9,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,583.805356485,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","OCT",5,0.377906251541488,0.00640846621180902,-10,0.344711976,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.211744271,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.315004325,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","gmm",8,0.337783004167253,0.0248196775839501,-10,0.254102042,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.9,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.613009521,"TwoDiamonds-dunnindex-seed1-geom0.9-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1131.439206784,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","OCT",5,0.377906251541488,0.00640846621180902,-10,0.41306537,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.186083855,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.267332129,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","gmm",8,0.337783004167253,0.0248196775839501,-10,0.253944762,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.618761647,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_none"
1,"TwoDiamonds","dunnindex",0.99,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,200.850980504,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","OCT",5,0.377906251541488,0.00640846621180902,-10,0.344663001,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","kmeans_plus",5,0.381239330587718,0.0239803316982805,-10,2.161479627,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.296520043,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","gmm",8,0.337783004167253,0.0248196775839501,-10,0.253640132,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
1,"TwoDiamonds","dunnindex",0.99,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.579509907,"TwoDiamonds-dunnindex-seed1-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,3489.676101581,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","OCT",8,0.280787998281614,0.00296104015653984,-10,0.431208223,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.193359789,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.331604344,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","gmm",9,0.341484197379253,0.0200407291437262,-10,0.276569164,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.893870819,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_none"
2,"TwoDiamonds","dunnindex",0,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","ICOT_local",6,0.357714473870182,0.0450000000000037,-10,4143.432319097,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","OCT",8,0.280787998281614,0.00296104015653984,-10,0.352346823,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,1.909126859,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","hclust",9,0.383608109048396,0.0485822120364991,-10,2.570963437,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","gmm",9,0.341484197379253,0.0200407291437262,-10,0.300174251,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.501507483,"TwoDiamonds-dunnindex-seed2-geom0.0-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1426.704332566,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","OCT",8,0.280787998281614,0.00296104015653984,-10,0.40483496,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.127621463,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.205507455,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","gmm",9,0.341484197379253,0.0200407291437262,-10,0.251368402,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.533480989,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_none"
2,"TwoDiamonds","dunnindex",0.9,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","ICOT_local",6,0.34935781519492,0.0442371386759629,-10,673.556349921,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","OCT",8,0.280787998281614,0.00296104015653984,-10,0.359300645,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.225146395,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.451125319,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","gmm",9,0.341484197379253,0.0200407291437262,-10,0.266790365,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.9,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.637711759,"TwoDiamonds-dunnindex-seed2-geom0.9-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1202.596693401,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","OCT",8,0.280787998281614,0.00296104015653984,-10,0.339452229,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.122479695,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.206668334,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","gmm",9,0.341484197379253,0.0200407291437262,-10,0.249613671,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.582644311,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_none"
2,"TwoDiamonds","dunnindex",0.99,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,302.610932878,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","OCT",8,0.280787998281614,0.00296104015653984,-10,0.325138139,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","kmeans_plus",8,0.383852911560598,0.0276744172946305,-10,2.031491874,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.312555589,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","gmm",9,0.341484197379253,0.0200407291437262,-10,0.254209378,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
2,"TwoDiamonds","dunnindex",0.99,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.57672901,"TwoDiamonds-dunnindex-seed2-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,2779.652032945,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","OCT",10,0.29967162154288,0.00296104015653984,-10,0.478008695,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,2.210445018,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.450783046,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","gmm",7,0.340956166617424,0.0176242766974906,-10,0.254461283,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,1.143590836,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_none"
3,"TwoDiamonds","dunnindex",0,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,6316.85548561,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","OCT",10,0.29967162154288,0.00296104015653984,-10,0.381445326,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,2.216954098,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.356617307,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","gmm",7,0.340956166617424,0.0176242766974906,-10,0.286018343,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.646671072,"TwoDiamonds-dunnindex-seed3-geom0.0-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1422.24506268,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","OCT",10,0.29967162154288,0.00296104015653984,-10,0.477281403,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,2.196843021,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.383952176,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","gmm",7,0.340956166617424,0.0176242766974906,-10,0.247249356,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.577692469,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_none"
3,"TwoDiamonds","dunnindex",0.9,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1320.92706916,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","OCT",10,0.29967162154288,0.00296104015653984,-10,0.379269668,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,2.198916931,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.276166573,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","gmm",7,0.340956166617424,0.0176242766974906,-10,0.254041602,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.9,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.726541975,"TwoDiamonds-dunnindex-seed3-geom0.9-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,1105.255426706,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","OCT",10,0.29967162154288,0.00296104015653984,-10,0.432931099,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,2.147952413,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","hclust",9,0.383608109048395,0.0485822120364991,-10,2.334311869,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","gmm",7,0.340956166617424,0.0176242766974906,-10,0.243679245,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"none","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.582567413,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_none"
3,"TwoDiamonds","dunnindex",0.99,"oct","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","ICOT_local",6,0.321435642015252,0.043979995353989,-10,864.466720476,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","OCT",10,0.29967162154288,0.00296104015653984,-10,0.348319521,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","kmeans_plus",10,0.343094095352756,0.0243273640169817,-10,1.995076151,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","hclust",9,0.383608109048395,0.0485822120364991,-10,2.169226487,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","gmm",7,0.340956166617424,0.0176242766974906,-10,0.243636607,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
3,"TwoDiamonds","dunnindex",0.99,"oct","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.561116973,"TwoDiamonds-dunnindex-seed3-geom0.99-ws_oct"
4,"TwoDiamonds","dunnindex",0,"none","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-dunnindex-seed4-geom0.0-ws_none"
4,"TwoDiamonds","dunnindex",0,"none","ICOT_local",2,0.0893491757753027,0.0435439556146662,0,2989.286296819,"TwoDiamonds-dunnindex-seed4-geom0.0-ws_none"
4,"TwoDiamonds","dunnindex",0,"none","OCT",10,0.29967162154288,0.00296104015653984,-10,0.453449734,"TwoDiamonds-dunnindex-seed4-geom0.0-ws_none"
